organization_id,club_name,logo_url,sport,registration_year,country,region_code,region,province,town,postal_code,address,latitude,longitude
0a9850ed3eab4966af519f50,Associazione Sportiva Aurora Friuli-Venezia Giulia,,football,2019,ITA,FVG,Friuli-Venezia Giulia,TS,Trieste,32398,"Via Marconi, 33",45.6271052,13.8768026
d0250bdad82c46be8ba0a3f3,Club Stella Azzurra 2022,,football,2017,ITA,TOS,Toscana,FI,Firenze,76486,"Via dello Sport, 24",43.7603746,11.2651418
ee7c49df38e54649b45dc862,Sporting Club Atletico Umbria Sport,,football,2010,ITA,UMB,Umbria,PG,Perugia,32534,"Via Leonardo da Vinci, 59",43.0500994,12.3628653
07b5ec5d80bb4812afda7614,A.S.D. Virtus Friuli-Venezia Giulia Sport,,padel,2017,ITA,FVG,Friuli-Venezia Giulia,TS,Trieste,78037,"Via Garibaldi, 39",45.7012292,13.7613764
637e7cdd0539489291435bf7,A.S.D. Umbria 2021,,cycling,2009,ITA,UMB,Umbria,PG,Perugia,66391,"Via Marconi, 100",43.0587879,12.3536572
04db4f64c58d43e49a37fae6,A.S.D. San Paolo Sport,,football,2001,ITA,TAA,Trentino-Alto Adige,TN,Trento,60555,"Via dello Sport, 11",46.0270525,11.1704061
08892923463c473d84ce67d5,Club Nuova Team,,football,2018,ITA,SAR,Sardegna,CA,Cagliari,23821,"Via Roma, 50",39.1961721,9.1580219
da4083d10aa8448f92f03ac6,U.S.D. San Marco Toscana,,martial_arts,2004,ITA,TOS,Toscana,FI,Firenze,45294,"Piazzale dello Sport, 102",43.7844649,11.2257647
b258ac97727d474c94188187,A.C. Stella Azzurra 2023,,football,2004,ITA,PUG,Puglia,BA,Bari,52420,"Piazzale dello Sport, 56",41.0582233,16.8134491
fe06d916809045ce83596cae,S.S.D. Junior 2022,,swimming,2014,ITA,EMR,Emilia-Romagna,BO,Bologna,24177,"Piazza Italia, 119",44.6204366,11.385171
fe06d916809045ce83596cae,S.S.D. Junior 2022,,cycling,2014,ITA,EMR,Emilia-Romagna,BO,Bologna,24177,"Piazza Italia, 119",44.6204366,11.385171
433c4c1c376145749f89c4d9,U.S.D. Accademia Accademia Center,,cycling,2024,ITA,VDA,Valle d'Aosta,AO,Aosta,16874,"Via Roma, 28",45.7287346,7.2861107
433c4c1c376145749f89c4d9,U.S.D. Accademia Accademia Center,,tennis,2024,ITA,VDA,Valle d'Aosta,AO,Aosta,16874,"Via Roma, 28",45.7287346,7.2861107
b68d018669354326857e8cbb,Polisportiva Sporting Firenze,,swimming,2018,ITA,TOS,Toscana,FI,Firenze,32918,"Via Mazzini, 83",43.7879554,11.2500223
55a6f11d08af4e609c3dfa97,Associazione Sportiva Virtus Bologna,,volleyball,2003,ITA,EMR,Emilia-Romagna,BO,Bologna,25144,"Via Leonardo da Vinci, 19",44.5547488,11.3468227
0aa6c4711f354c17adb1ecec,Polisportiva Elite 2020,,football,2004,ITA,TOS,Toscana,FI,Firenze,38441,"Via Mazzini, 1",43.7564859,11.2935883
0aa6c4711f354c17adb1ecec,Polisportiva Elite 2020,,athletics,2004,ITA,TOS,Toscana,FI,Firenze,38441,"Via Mazzini, 1",43.7564859,11.2935883
8b0383c3e8654f819db0f1dc,A.C. Olimpia Firenze 2021,,martial_arts,2009,ITA,TOS,Toscana,FI,Firenze,38961,"Viale Europa, 49",43.7516193,11.3107603
9b63c2b24c7647799015da8c,A.S.D. Libertas Lombardia,,swimming,2013,ITA,LOM,Lombardia,MI,Milano,46167,"Viale Europa, 8",45.421985,9.085772
9b63c2b24c7647799015da8c,A.S.D. Libertas Lombardia,,futsal,2013,ITA,LOM,Lombardia,MI,Milano,46167,"Viale Europa, 8",45.421985,9.085772
5438ca803d314ddbb718e01a,Sporting Club Bologna Italia,,cycling,2015,ITA,EMR,Emilia-Romagna,BO,Bologna,54317,"Piazza Italia, 8",44.5177329,11.4688992
7c137d3698944b3a8ce6c5ea,U.S.D. Olimpia Bari Team,,volleyball,2000,ITA,PUG,Puglia,BA,Bari,63629,"Via Leonardo da Vinci, 81",41.1594307,16.9687317
fb3d6bfff88949df8d9d7c9b,U.S.D. Real 2023,,football,2020,ITA,PUG,Puglia,BA,Bari,38287,"Piazza Italia, 93",41.0408996,16.8361261
5d5ebbdc834443c49fd1ebb6,Associazione Sportiva Virtus Sport,,football,2007,ITA,PUG,Puglia,BA,Bari,45125,"Via Marconi, 107",41.0735269,16.8272346
c5030c3916c2455b85e61495,U.S.D. Nuova Sport,,volleyball,2012,ITA,SIC,Sicilia,PA,Palermo,28353,"Via Leonardo da Vinci, 79",38.0868487,13.4004683
98b84648e0934494ab870fe6,Polisportiva Elite 2023,,basketball,2002,ITA,CAM,Campania,NA,Napoli,28565,"Viale Europa, 115",40.8936243,14.4375546
9b2c5989d73648138bac0619,Polisportiva Aurora Veneto Sport,,football,2025,ITA,VEN,Veneto,VE,Venezia,49339,"Via Mazzini, 112",45.4209192,12.2235619
6ef0a882b9614190b7eeb720,Polisportiva Stella Azzurra Catanzaro Center,,tennis,2015,ITA,CAL,Calabria,CZ,Catanzaro,70328,"Via Leonardo da Vinci, 34",38.850575,16.5140775
6ef0a882b9614190b7eeb720,Polisportiva Stella Azzurra Catanzaro Center,,padel,2015,ITA,CAL,Calabria,CZ,Catanzaro,70328,"Via Leonardo da Vinci, 34",38.850575,16.5140775
d31f6e56228944ba9e3013c8,U.S.D. San Marco San Paolo,,tennis,2000,ITA,LOM,Lombardia,MI,Milano,17988,"Via Leonardo da Vinci, 75",45.4233763,9.1490512
6313f6127bf1409ba1aba06a,Club Libertas Olimpia Academy,,martial_arts,2022,ITA,VEN,Veneto,VE,Venezia,79286,"Via Marconi, 23",45.462821,12.2957694
05cbd32c518b48849ca96ebc,Associazione Sportiva San Marco Club,,volleyball,2025,ITA,VEN,Veneto,VE,Venezia,01572,"Viale Europa, 116",45.5109543,12.3755383
1d2066f47f804cb9ae997590,Associazione Sportiva Junior Emilia-Romagna 2020,,basketball,2011,ITA,EMR,Emilia-Romagna,BO,Bologna,69124,"Via Garibaldi, 111",44.5968555,11.2878122
5974d2e70f1b4928b7f3fec9,A.C. Nuova Roma Club,,cycling,2004,ITA,LAZ,Lazio,RM,Roma,59288,"Via Mazzini, 25",41.9466318,12.5106344
ad444d01aa8c475dba638541,Polisportiva Stella Azzurra Virtus 2021,,athletics,2006,ITA,PUG,Puglia,BA,Bari,29797,"Via Leonardo da Vinci, 81",41.1761662,16.9926954
8a256d1dba4a4fa3aa80c178,Sporting Club Bari Team,,cycling,2023,ITA,PUG,Puglia,BA,Bari,66978,"Piazza Italia, 38",41.1697405,17.0243382
8a256d1dba4a4fa3aa80c178,Sporting Club Bari Team,,football,2023,ITA,PUG,Puglia,BA,Bari,66978,"Piazza Italia, 38",41.1697405,17.0243382
203cf5ab03fc495f9898de47,A.C. Real Veneto 2022,,martial_arts,2022,ITA,VEN,Veneto,VE,Venezia,54145,"Piazza Italia, 78",45.418975,12.4042767
bd0e4045fbb8426ba922f006,A.C. Accademia Club,,gymnastics,2013,ITA,LOM,Lombardia,MI,Milano,94741,"Via dello Sport, 73",45.5350165,9.0300279
bd0e4045fbb8426ba922f006,A.C. Accademia Club,,volleyball,2013,ITA,LOM,Lombardia,MI,Milano,94741,"Via dello Sport, 73",45.5350165,9.0300279
b961bd3d28a14a6d9e8cd2a4,Polisportiva Sporting Center,,swimming,2000,ITA,TOS,Toscana,FI,Firenze,44489,"Via Garibaldi, 14",43.7170587,11.1875594
49a0a360d6e24b33a2f57c8a,A.S.D. Atletico Real,,swimming,2001,ITA,LAZ,Lazio,RM,Roma,09372,"Via dello Sport, 31",41.7829173,12.4707432
b7662de679354329a01bd218,S.S.D. Real Genova,,swimming,2014,ITA,LIG,Liguria,GE,Genova,67281,"Viale Europa, 46",44.4077443,8.9272428
40c72f78b8954335a588357c,S.S.D. Accademia Calabria Club,,cycling,2008,ITA,CAL,Calabria,CZ,Catanzaro,80717,"Via Roma, 12",38.814722,16.6737066
7c8d35de5da04385bfa9c860,S.S.D. Accademia Basilicata Team,,tennis,2013,ITA,BAS,Basilicata,PZ,Potenza,15787,"Piazza Italia, 55",40.7221443,15.8975775
2cd952a87cd744bfba9ee7f3,Sporting Club Sporting 2023,,football,2001,ITA,CAM,Campania,NA,Napoli,04681,"Viale Europa, 111",40.9213859,14.3893106
869aa95efd674f9696318038,A.C. San Marco Sporting,,basketball,2004,ITA,LAZ,Lazio,RM,Roma,33363,"Piazza Italia, 48",42.0437122,12.4225828
e64d3c4e731247daa67ec21f,U.S.D. Liguria 2021,,gymnastics,2010,ITA,LIG,Liguria,GE,Genova,09720,"Piazza Italia, 6",44.3859123,8.8618663
f74877f4d0ed498d9ee63627,Sporting Club Union Elite,,martial_arts,2025,ITA,PUG,Puglia,BA,Bari,27805,"Piazza Italia, 44",41.1078852,16.8436896
f912945d458842c5b3cb0d7b,Sporting Club Union Emilia-Romagna,,cycling,2005,ITA,EMR,Emilia-Romagna,BO,Bologna,68876,"Viale Europa, 17",44.606433,11.2536309
57ef1b4fd1fe415d94851b9b,A.C. Aurora Genova Academy,,athletics,2014,ITA,LIG,Liguria,GE,Genova,94719,"Via Mazzini, 72",44.3949736,8.8266238
35b3ad294b5c4e838a80593b,Associazione Sportiva Junior 2023,,football,2020,ITA,TOS,Toscana,FI,Firenze,52109,"Piazza Italia, 118",43.8425197,11.3086716
621e30a7445d46c59d0edf77,Associazione Sportiva Bologna Academy,,football,2021,ITA,EMR,Emilia-Romagna,BO,Bologna,29391,"Via dello Sport, 63",44.5950582,11.2184436
ab57a427430e4108853f8db4,Associazione Sportiva Junior Perugia Italia,,swimming,2022,ITA,UMB,Umbria,PG,Perugia,46857,"Piazzale dello Sport, 56",43.1946468,12.3523198
ab57a427430e4108853f8db4,Associazione Sportiva Junior Perugia Italia,,volleyball,2022,ITA,UMB,Umbria,PG,Perugia,46857,"Piazzale dello Sport, 56",43.1946468,12.3523198
51bd609cb18f455580382286,Polisportiva Accademia Center,,football,2022,ITA,SIC,Sicilia,PA,Palermo,22165,"Viale Europa, 20",38.1103954,13.3410518
0de92f7ffec54a51bcbe5f75,Sporting Club Veneto Italia,,football,2007,ITA,VEN,Veneto,VE,Venezia,02741,"Piazzale dello Sport, 91",45.5259439,12.4362441
0de92f7ffec54a51bcbe5f75,Sporting Club Veneto Italia,,cycling,2007,ITA,VEN,Veneto,VE,Venezia,02741,"Piazzale dello Sport, 91",45.5259439,12.4362441
9b9ee4ad6337450d84001e44,A.C. Union Milano 2020,,volleyball,2010,ITA,LOM,Lombardia,MI,Milano,93025,"Via Roma, 96",45.4404614,9.0995799
fbe2b7e3e0ec4344838b2f81,U.S.D. Union Napoli,,tennis,2006,ITA,CAM,Campania,NA,Napoli,62436,"Via dello Sport, 109",40.7707728,14.3480937
a13c8de382a942909f1debae,A.C. Veneto 2023,,gymnastics,2003,ITA,VEN,Veneto,VE,Venezia,53811,"Via dello Sport, 74",45.489681,12.4158793
135ed46157634aa39d21bfee,A.C. Lombardia Center,,football,2015,ITA,LOM,Lombardia,MI,Milano,87166,"Via Dante, 105",45.3728224,9.0882522
dd2e98b97db64a809afe12d3,U.S.D. San Paolo 2020,,volleyball,2009,ITA,LOM,Lombardia,MI,Milano,05506,"Via Roma, 6",45.4412168,9.2725381
dd2e98b97db64a809afe12d3,U.S.D. San Paolo 2020,,football,2009,ITA,LOM,Lombardia,MI,Milano,05506,"Via Roma, 6",45.4412168,9.2725381
1ca9113b7ac74326be391ab0,A.S.D. Accademia Bari Club,,football,2017,ITA,PUG,Puglia,BA,Bari,28324,"Viale Europa, 36",41.1469275,16.9802401
dc4f26c49eab40808589cd87,A.C. Atletico Firenze 2020,,gymnastics,2006,ITA,TOS,Toscana,FI,Firenze,08630,"Via Roma, 12",43.7743261,11.1729083
dc4f26c49eab40808589cd87,A.C. Atletico Firenze 2020,,tennis,2006,ITA,TOS,Toscana,FI,Firenze,08630,"Via Roma, 12",43.7743261,11.1729083
c302152401394fb19cc9a6d8,A.C. Virtus Junior,,football,2001,ITA,CAL,Calabria,CZ,Catanzaro,85370,"Via Dante, 68",38.8132007,16.4683453
88af1f5f24a74c2d9794934d,Polisportiva Stella Azzurra Italia,,football,2001,ITA,VEN,Veneto,VE,Venezia,29917,"Via dello Sport, 91",45.4345961,12.3747551
fc5f4d6de8f54cc980719805,Sporting Club Accademia Pro,,football,2016,ITA,PUG,Puglia,BA,Bari,75983,"Via Garibaldi, 45",41.0834318,16.7809822
539d0a9964004c38bcee6f2d,Polisportiva Junior Lazio,,gymnastics,2023,ITA,LAZ,Lazio,RM,Roma,81330,"Via Mazzini, 2",41.8876592,12.5940927
539d0a9964004c38bcee6f2d,Polisportiva Junior Lazio,,football,2023,ITA,LAZ,Lazio,RM,Roma,81330,"Via Mazzini, 2",41.8876592,12.5940927
539d0a9964004c38bcee6f2d,Polisportiva Junior Lazio,,futsal,2023,ITA,LAZ,Lazio,RM,Roma,81330,"Via Mazzini, 2",41.8876592,12.5940927
2900b39fb8de41d39d76ba46,Polisportiva Olimpia Libertas,,football,2007,ITA,LOM,Lombardia,MI,Milano,97134,"Via Marconi, 53",45.5824671,9.2116311
a25aa409ffc64ffb9da55b8c,S.S.D. Accademia Trentino-Alto Adige,,basketball,2004,ITA,TAA,Trentino-Alto Adige,TN,Trento,29409,"Piazza Italia, 70",46.0971458,11.1636202
57d314c080624e7487de7cb2,Club Virtus 2021,,tennis,2005,ITA,LOM,Lombardia,MI,Milano,58013,"Via Leonardo da Vinci, 56",45.4090469,9.1906614
10a41d93edce414e9bcb3cde,A.C. Junior 2021,,volleyball,2021,ITA,LOM,Lombardia,MI,Milano,01088,"Piazza Italia, 78",45.5577006,9.1802075
107473cfcf4d45bfaa6c8707,Club Libertas Lombardia 2020,,football,2019,ITA,LOM,Lombardia,MI,Milano,39847,"Via Marconi, 49",45.495195,9.0846431
c7edec1bc9e049369b0b708f,Club Aurora Team,,basketball,2024,ITA,ABR,Abruzzo,AQ,L'Aquila,64287,"Via Leonardo da Vinci, 43",42.4096512,13.564854
b0ffae67645244758ada5cd4,U.S.D. Sporting Molise Team,,football,2016,ITA,MOL,Molise,CB,Campobasso,08350,"Via Leonardo da Vinci, 6",41.5376942,14.5674928
a39545c724b64a4eab49e863,U.S.D. San Marco San Marco Sport,,gymnastics,2014,ITA,TAA,Trentino-Alto Adige,TN,Trento,31528,"Via Roma, 81",46.0541591,11.056538
31b2984542344510afb9a137,A.S.D. Libertas Sport,,football,2020,ITA,PUG,Puglia,BA,Bari,37075,"Via Roma, 64",41.1547883,16.9563777
a7a4cd897f8247cba20fc713,Club Bologna Center,,football,2017,ITA,EMR,Emilia-Romagna,BO,Bologna,23039,"Via Roma, 50",44.5885588,11.2068873
2b82bd8b799e422db54c9e2d,A.C. Aurora Umbria Sport,,basketball,2025,ITA,UMB,Umbria,PG,Perugia,48642,"Piazzale dello Sport, 58",43.052046,12.4428338
1421108325ac4286a40444d4,Polisportiva Aurora Team,,padel,2011,ITA,FVG,Friuli-Venezia Giulia,TS,Trieste,66016,"Via Leonardo da Vinci, 87",45.7390381,13.8704331
0a437b7a2c354679b1d56fe8,Associazione Sportiva Real Club,,football,2013,ITA,LAZ,Lazio,RM,Roma,87856,"Piazza Italia, 69",41.9661083,12.5399626
0a437b7a2c354679b1d56fe8,Associazione Sportiva Real Club,,tennis,2013,ITA,LAZ,Lazio,RM,Roma,87856,"Piazza Italia, 69",41.9661083,12.5399626
ce5bd93ff25f486e82e71155,A.C. Toscana 2023,,padel,2013,ITA,TOS,Toscana,FI,Firenze,55590,"Via Dante, 110",43.7530904,11.3247997
e605960d0d2d4e0cb9baef90,Polisportiva Stella Azzurra Firenze Academy,,volleyball,2016,ITA,TOS,Toscana,FI,Firenze,32942,"Piazzale dello Sport, 38",43.7323751,11.3457275
513fcc84b74942e49c041603,A.C. San Marco 2021,,football,2025,ITA,EMR,Emilia-Romagna,BO,Bologna,95467,"Via Roma, 47",44.6209554,11.322554
513fcc84b74942e49c041603,A.C. San Marco 2021,,athletics,2025,ITA,EMR,Emilia-Romagna,BO,Bologna,95467,"Via Roma, 47",44.6209554,11.322554
dcaeb0d46392426fbd2a4d66,Associazione Sportiva Potenza 2022,,padel,2024,ITA,BAS,Basilicata,PZ,Potenza,06987,"Via Mazzini, 73",40.5437171,15.767285
c3e71498dcce49d0be2c12f2,Associazione Sportiva Olimpia Sardegna,,padel,2004,ITA,SAR,Sardegna,CA,Cagliari,47027,"Viale Europa, 72",39.2170255,9.1872017
53bd59bf1b0443f4b19bcadc,A.S.D. San Paolo Napoli,,tennis,2004,ITA,CAM,Campania,NA,Napoli,35710,"Via Marconi, 77",40.7615355,14.1464293
9eb93a468895459fbbeccde6,A.C. Elite Palermo,,football,2000,ITA,SIC,Sicilia,PA,Palermo,22871,"Via dello Sport, 112",38.1529997,13.3869093
bc5ca3588866476eb2f36a08,Polisportiva Union 2021,,tennis,2016,ITA,LOM,Lombardia,MI,Milano,30287,"Viale Europa, 64",45.3961626,9.1612517
57262e5f08f540c784fa8b74,Club San Paolo Ancona Club,,martial_arts,2021,ITA,MAR,Marche,AN,Ancona,47855,"Via dello Sport, 45",43.6608014,13.5353794
57262e5f08f540c784fa8b74,Club San Paolo Ancona Club,,cycling,2021,ITA,MAR,Marche,AN,Ancona,47855,"Via dello Sport, 45",43.6608014,13.5353794
57262e5f08f540c784fa8b74,Club San Paolo Ancona Club,,swimming,2021,ITA,MAR,Marche,AN,Ancona,47855,"Via dello Sport, 45",43.6608014,13.5353794
084dddce976a478cb1b13f7b,A.S.D. Union Lazio,,football,2012,ITA,LAZ,Lazio,RM,Roma,19402,"Via Garibaldi, 108",41.9552789,12.5910232
72d760457a5f42c9b120b1dc,Club Union Toscana,,basketball,2016,ITA,TOS,Toscana,FI,Firenze,86852,"Via Garibaldi, 66",43.8001701,11.3160911
bc121a6ac9124a60857fc375,A.S.D. Union Milano Italia,,martial_arts,2019,ITA,LOM,Lombardia,MI,Milano,10667,"Piazzale dello Sport, 44",45.3899459,9.2062044
3284640ee4024f3a85f580c8,Club Stella Azzurra Italia,,football,2021,ITA,LOM,Lombardia,MI,Milano,29221,"Via Garibaldi, 23",45.473518,9.0207607
3284640ee4024f3a85f580c8,Club Stella Azzurra Italia,,swimming,2021,ITA,LOM,Lombardia,MI,Milano,29221,"Via Garibaldi, 23",45.473518,9.0207607
d39a9b71e6e8447b912e8edf,A.S.D. Roma Club,,tennis,2012,ITA,LAZ,Lazio,RM,Roma,07055,"Via dello Sport, 47",41.8187455,12.6213897
89e85b3dbb4c494fa385d36d,A.C. Libertas Trentino-Alto Adige Sport,,tennis,2005,ITA,TAA,Trentino-Alto Adige,TN,Trento,09378,"Piazzale dello Sport, 79",46.0217129,11.0763556
a9642e32d497407cb6e5dab6,Polisportiva Napoli 2023,,football,2011,ITA,CAM,Campania,NA,Napoli,12082,"Via Mazzini, 118",40.8493706,14.3066645
c011a7f3059d47be9148417f,Associazione Sportiva Elite Team,,football,2021,ITA,UMB,Umbria,PG,Perugia,17581,"Via Marconi, 78",43.1528514,12.4283631
1576ef69ccaa4adb8dadf138,S.S.D. Junior Milano,,football,2015,ITA,LOM,Lombardia,MI,Milano,82074,"Via Mazzini, 105",45.5455648,9.1189062
1576ef69ccaa4adb8dadf138,S.S.D. Junior Milano,,swimming,2015,ITA,LOM,Lombardia,MI,Milano,82074,"Via Mazzini, 105",45.5455648,9.1189062
0e4d00b5d5b94ef4b07d7414,Sporting Club Virtus Emilia-Romagna Center,,basketball,2011,ITA,EMR,Emilia-Romagna,BO,Bologna,68350,"Via Dante, 73",44.4244876,11.3649835
eaf7f2792a4143e0b4178c8b,Polisportiva Sporting Puglia,,football,2005,ITA,PUG,Puglia,BA,Bari,85698,"Via Roma, 17",41.0974648,16.9047248
1567a0516eda4e02b3837660,Associazione Sportiva Atletico Club,,football,2001,ITA,LIG,Liguria,GE,Genova,07229,"Via Mazzini, 84",44.4710375,8.861009
1567a0516eda4e02b3837660,Associazione Sportiva Atletico Club,,tennis,2001,ITA,LIG,Liguria,GE,Genova,07229,"Via Mazzini, 84",44.4710375,8.861009
581cf1c9158c4fe49dd39269,A.C. San Marco 2022,,football,2004,ITA,LAZ,Lazio,RM,Roma,56569,"Via Mazzini, 101",41.9313761,12.6015893
51adfe3cc3ef44dcbdf77e62,A.C. Olimpia Ancona,,football,2009,ITA,MAR,Marche,AN,Ancona,01382,"Via Dante, 20",43.5692517,13.4151034
51adfe3cc3ef44dcbdf77e62,A.C. Olimpia Ancona,,gymnastics,2009,ITA,MAR,Marche,AN,Ancona,01382,"Via Dante, 20",43.5692517,13.4151034
ef7d37ed78f54654becb4ccf,Club Napoli 2023,,football,2012,ITA,CAM,Campania,NA,Napoli,95852,"Piazza Italia, 16",40.9106252,14.2914167
85b85d1209134f68822934cf,A.S.D. Virtus 2022,,swimming,2016,ITA,SIC,Sicilia,PA,Palermo,41141,"Piazzale dello Sport, 91",38.1116612,13.3330672
cb94366238f54b4da5171851,A.S.D. Aurora Team,,football,2015,ITA,PUG,Puglia,BA,Bari,15960,"Via Roma, 59",41.0856821,16.8144655
25242a5bd3884eabb9fd9a67,A.S.D. Stella Azzurra Milano Center,,tennis,2024,ITA,LOM,Lombardia,MI,Milano,11551,"Piazzale dello Sport, 97",45.4172486,9.1278143
8e23744fb720440ea4216956,Polisportiva Union 2022,,tennis,2003,ITA,PIE,Piemonte,TO,Torino,60443,"Piazzale dello Sport, 24",45.1597095,7.6411797
de5651d6acfb4ed9afe2e26e,S.S.D. Union Center,,football,2012,ITA,LOM,Lombardia,MI,Milano,29673,"Via Marconi, 70",45.3695618,9.1537168
73e4585090214cffb1b7f4dc,Associazione Sportiva Libertas Real 2023,,cycling,2023,ITA,VEN,Veneto,VE,Venezia,91097,"Via Dante, 28",45.4558383,12.3236047
e9cd1c0cdf9c4f108c17e2c6,Sporting Club Virtus Puglia 2021,,basketball,2000,ITA,PUG,Puglia,BA,Bari,15476,"Via dello Sport, 88",41.1434776,17.0843775
f43e0e8b33554e239f08926c,Polisportiva Pro Sport,,football,2017,ITA,CAM,Campania,NA,Napoli,55481,"Via Leonardo da Vinci, 27",40.8871236,14.3726974
cf5b7dba2c334ff19573eb80,Club Accademia Accademia 2023,,football,2000,ITA,LAZ,Lazio,RM,Roma,29821,"Via dello Sport, 70",41.7581639,12.4375882
cf5b7dba2c334ff19573eb80,Club Accademia Accademia 2023,,volleyball,2000,ITA,LAZ,Lazio,RM,Roma,29821,"Via dello Sport, 70",41.7581639,12.4375882
f8cba8b55c1c4d8d83d7e3dd,Sporting Club Lombardia Italia,,football,2019,ITA,LOM,Lombardia,MI,Milano,85390,"Via Garibaldi, 85",45.5008378,9.2242438
4b4e24a0e50742e1a3746376,A.C. San Marco Bologna,,padel,2003,ITA,EMR,Emilia-Romagna,BO,Bologna,60200,"Via Garibaldi, 70",44.6337605,11.3149905
f362f3dcee714147b015edb4,S.S.D. Real Bologna,,volleyball,2012,ITA,EMR,Emilia-Romagna,BO,Bologna,63974,"Via Roma, 109",44.5283907,11.2842297
1d966a6beac648dcbb3a8e3d,Polisportiva Elite San Paolo Italia,,football,2004,ITA,LAZ,Lazio,RM,Roma,17284,"Via Garibaldi, 63",41.8844599,12.5644877
98f6f04819fb42c7818d919f,Club Union Sporting,,gymnastics,2022,ITA,CAM,Campania,NA,Napoli,32883,"Viale Europa, 53",40.9138856,14.2432266
98f6f04819fb42c7818d919f,Club Union Sporting,,football,2022,ITA,CAM,Campania,NA,Napoli,32883,"Viale Europa, 53",40.9138856,14.2432266
98f6f04819fb42c7818d919f,Club Union Sporting,,martial_arts,2022,ITA,CAM,Campania,NA,Napoli,32883,"Viale Europa, 53",40.9138856,14.2432266
54a3077a17a04e6897bbb550,U.S.D. Campania 2022,,martial_arts,2019,ITA,CAM,Campania,NA,Napoli,54807,"Via dello Sport, 78",40.8723804,14.3901817
21f3f146828e4015a9eb4fab,S.S.D. Emilia-Romagna 2023,,football,2000,ITA,EMR,Emilia-Romagna,BO,Bologna,56839,"Via Marconi, 10",44.628464,11.352135
125539b34e4d4c0bbcd586eb,U.S.D. Libertas Venezia Center,,martial_arts,2010,ITA,VEN,Veneto,VE,Venezia,05801,"Via dello Sport, 75",45.4522089,12.3988362
125539b34e4d4c0bbcd586eb,U.S.D. Libertas Venezia Center,,football,2010,ITA,VEN,Veneto,VE,Venezia,05801,"Via dello Sport, 75",45.4522089,12.3988362
7b279f36d12c4318bb824821,A.S.D. Nuova Sport,,tennis,2016,ITA,SIC,Sicilia,PA,Palermo,92074,"Via Mazzini, 44",38.0568113,13.3878494
340b0f6a13fc479382f4321c,S.S.D. Lombardia Center,,tennis,2010,ITA,LOM,Lombardia,MI,Milano,36694,"Via Garibaldi, 57",45.5919215,9.3036512
5849a33f12a84cccacd9a874,Club Campania 2021,,football,2025,ITA,CAM,Campania,NA,Napoli,92254,"Via Roma, 16",40.9300597,14.3589183
5849a33f12a84cccacd9a874,Club Campania 2021,,athletics,2025,ITA,CAM,Campania,NA,Napoli,92254,"Via Roma, 16",40.9300597,14.3589183
1ecfb01d0c1b4486a92def5c,Club San Marco 2023,,football,2024,ITA,MAR,Marche,AN,Ancona,32766,"Via Roma, 78",43.5966542,13.5196468
6548531bc2834adeb84987a1,Sporting Club Stella Azzurra Atletico Italia,,football,2018,ITA,ABR,Abruzzo,AQ,L'Aquila,18774,"Piazza Italia, 60",42.3929531,13.3881173
fc7bb543cdec439dab7d1264,U.S.D. Libertas Center,,martial_arts,2012,ITA,PIE,Piemonte,TO,Torino,09721,"Piazza Italia, 9",45.1829333,7.5596331
66d4ecc83b2041d8b513bd2c,A.C. Trento 2022,,swimming,2000,ITA,TAA,Trentino-Alto Adige,TN,Trento,18380,"Via Dante, 40",46.0323689,11.143255
8fc9bed1c67a4ffc84e874d9,Polisportiva Bari 2021,,football,2000,ITA,PUG,Puglia,BA,Bari,72339,"Via Garibaldi, 115",41.1292679,17.0072413
b6212f79b0e44e8f8c15c784,U.S.D. Napoli Academy,,football,2011,ITA,CAM,Campania,NA,Napoli,79764,"Via Roma, 90",40.9872708,14.2015662
352023a2a0594f0c9728d4e6,S.S.D. Libertas Team,,football,2018,ITA,LAZ,Lazio,RM,Roma,41491,"Via dello Sport, 14",41.8734058,12.5955431
ac11e821c8f04911b7e3d94c,S.S.D. Real 2020,,football,2019,ITA,LOM,Lombardia,MI,Milano,24472,"Via Roma, 66",45.3981014,9.1887031
ac11e821c8f04911b7e3d94c,S.S.D. Real 2020,,cycling,2019,ITA,LOM,Lombardia,MI,Milano,24472,"Via Roma, 66",45.3981014,9.1887031
d9d422862f0446e5b4d46acb,S.S.D. Aurora 2021,,football,2005,ITA,LOM,Lombardia,MI,Milano,23872,"Via Roma, 82",45.3690233,9.3156363
c29e654dd99342ca939fb95a,Sporting Club Pro 2020,,tennis,2002,ITA,FVG,Friuli-Venezia Giulia,TS,Trieste,72010,"Via Garibaldi, 81",45.6264462,13.7644814
fb993d4bb7054de7b9fb9abe,A.C. San Paolo Sport,,basketball,2023,ITA,TOS,Toscana,FI,Firenze,54754,"Via Mazzini, 35",43.7287812,11.2853615
589bbe315bba433f84626d70,A.C. Nuova 2022,,padel,2013,ITA,EMR,Emilia-Romagna,BO,Bologna,96899,"Piazzale dello Sport, 33",44.6014884,11.4023637
0f3d698cdfab41fa9c4bdb5e,Polisportiva Potenza 2023,,swimming,2010,ITA,BAS,Basilicata,PZ,Potenza,59951,"Viale Europa, 3",40.6086644,15.9020932
1f68010d500f4fa88acab240,Club Pro Sporting Club,,gymnastics,2013,ITA,LAZ,Lazio,RM,Roma,28463,"Via dello Sport, 42",41.8520077,12.6415023
